Protein	CTRL.28.4.1	CTRL.30.1.1	CTRL.30.5.1	CTRL.30.7.1	CTRL.39.2.1	CTRL.39.3.1	CTRL.39.6.1	CTRL.39.12.1	CTRL.39.13.1	VAN.30.7.5	VAN.42.10.5	VAN.42.11.5	CTRL.28.4.1.Norm	CTRL.30.1.1.Norm	CTRL.30.5.1.Norm	CTRL.30.7.1.Norm	CTRL.39.2.1.Norm	CTRL.39.3.1.Norm	CTRL.39.6.1.Norm	CTRL.39.12.1.Norm	CTRL.39.13.1.Norm	VAN.30.7.5.Norm	VAN.42.10.5.Norm	VAN.42.11.5.Norm
RS3A_HUMAN	18	12	13	8	32	16	16	15	14	9	14	17	549.266783867056	429.65951541701	518.185525511448	325.781028864298	648.790348789012	486.190642994678	665.611752146557	641.855762777319	589.767981733058	373.205749820396	641.443591449562	617.938675825447
RS4X_HUMAN	15	13	15	10	28	20	15	22	16	11	19	17	457.722319889213	465.464475035094	597.906375590132	407.226286080373	567.691555190385	607.738303743347	624.011017637398	941.3884520734	674.020550552066	456.140360891595	870.530588395835	617.938675825447
RS5_HUMAN	8	7	9	7	17	9	6	10	7	8	9	7	244.11857060758	250.634717326589	358.743825354079	285.058400256261	344.669872794162	273.482236684506	249.604407054959	427.903841851546	294.883990866529	331.738444284796	412.35659450329	254.445337104596
RS6_HUMAN	6	6	6	7	14	11	6	10	8	5	3	7	183.088927955685	214.829757708505	239.162550236053	285.058400256261	283.845777595193	334.256067058841	249.604407054959	427.903841851546	337.010275276033	207.336527677998	137.452198167763	254.445337104596
RS7_HUMAN	12	11	12	7	24	14	9	10	12	9	16	10	366.177855911371	393.854555798925	478.325100472106	285.058400256261	486.592761591759	425.416812620343	374.406610582439	427.903841851546	505.515412914049	373.205749820396	733.078390228071	363.493338720851
RS8_HUMAN	16	9	12	10	20	14	13	11	10	8	9	11	488.237141215161	322.244636562757	478.325100472106	407.226286080373	405.493967993132	425.416812620343	540.809548619078	470.6942260367	421.262844095041	331.738444284796	412.35659450329	399.842672592936
RS9_HUMAN	13	11	9	10	19	13	11	11	8	10	9	9	396.692677237318	393.854555798925	358.743825354079	407.226286080373	385.219269593476	395.029897433176	457.608079600758	470.6942260367	337.010275276033	414.673055355995	412.35659450329	327.144004848766
RSF1_HUMAN	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	30.3869151871674	0	0	42.1262844095041	0	0	0
RSMB_HUMAN	5	3	2	4	7	3	0	1	5	4	0	5	152.574106629738	107.414878854252	79.7208500786843	162.890514432149	141.922888797596	91.1607455615021	0	42.7903841851546	210.631422047521	165.869222142398	0	181.746669360426
RSMN_HUMAN	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	83.2014690183197	0	0	0	183.269597557018	0
RSPH3_HUMAN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36.3493338720851
RSSA_HUMAN	21	18	22	22	45	24	21	23	25	16	21	26	640.811247844899	644.489273125514	876.929350865527	895.89782937682	912.361427984548	729.285964492017	873.615424692357	984.178836258555	1053.1571102376	663.476888569592	962.165387174343	945.082680674214
RSU1_HUMAN	18	15	10	10	25	15	8	11	11	7	15	12	549.266783867056	537.074394271262	398.604250393421	407.226286080373	506.867459991415	455.80372780751	332.805876073279	470.6942260367	463.389128504545	290.271138749197	687.260990838817	436.192006465022
RT02_HUMAN	0	0	1	1	1	1	0	0	0	0	0	0	0	0	39.8604250393421	40.7226286080373	20.2746983996566	30.3869151871674	0	0	0	0	0	0
RT06_HUMAN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36.3493338720851
RT07_HUMAN	2	1	0	0	0	0	0	0	0	0	0	0	61.0296426518951	35.8049596180841	0	0	0	0	0	0	0	0	0	0
RT09_HUMAN	1	0	0	0	1	0	0	0	0	0	0	0	30.5148213259476	0	0	0	20.2746983996566	0	0	0	0	0	0	0
RT14_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2746983996566	0	0	0	0	0	0	0
RT16_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
RT17_HUMAN	1	0	0	0	1	0	0	0	0	0	0	0	30.5148213259476	0	0	0	20.2746983996566	0	0	0	0	0	0	0
RT18A_HUMAN	1	0	0	1	0	1	0	0	0	0	0	0	30.5148213259476	0	0	40.7226286080373	0	30.3869151871674	0	0	0	0	0	0
RT18B_HUMAN	1	0	0	1	0	0	0	0	0	0	0	0	30.5148213259476	0	0	40.7226286080373	0	0	0	0	0	0	0	0
RT21_HUMAN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36.3493338720851
RT22_HUMAN	4	2	2	1	2	2	1	1	1	0	1	1	122.05928530379	71.6099192361683	79.7208500786843	40.7226286080373	40.5493967993132	60.7738303743347	41.6007345091598	42.7903841851546	42.1262844095041	0	45.8173993892544	36.3493338720851
RT23_HUMAN	0	0	1	0	2	0	0	1	0	0	0	1	0	0	39.8604250393421	0	40.5493967993132	0	0	42.7903841851546	0	0	0	36.3493338720851
RT25_HUMAN	1	0	0	0	0	0	0	0	0	0	0	1	30.5148213259476	0	0	0	0	0	0	0	0	0	0	36.3493338720851
RT27_HUMAN	1	2	1	1	2	1	1	2	1	1	1	0	30.5148213259476	71.6099192361683	39.8604250393421	40.7226286080373	40.5493967993132	30.3869151871674	41.6007345091598	85.5807683703091	42.1262844095041	41.4673055355995	45.8173993892544	0
RT28_HUMAN	1	1	0	1	0	1	0	0	0	1	0	0	30.5148213259476	35.8049596180841	0	40.7226286080373	0	30.3869151871674	0	0	0	41.4673055355995	0	0
RT29_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	35.8049596180841	0	0	0	0	0	0	0	0	0	0
RT30_HUMAN	1	0	2	2	2	0	1	0	1	1	0	0	30.5148213259476	0	79.7208500786843	81.4452572160745	40.5493967993132	0	41.6007345091598	0	42.1262844095041	41.4673055355995	0	0
RT31_HUMAN	0	0	1	0	0	2	0	0	1	0	1	2	0	0	39.8604250393421	0	0	60.7738303743347	0	0	42.1262844095041	0	45.8173993892544	72.6986677441703
RT34_HUMAN	3	3	2	1	2	1	3	1	3	1	1	1	91.5444639778427	107.414878854252	79.7208500786843	40.7226286080373	40.5493967993132	30.3869151871674	124.80220352748	42.7903841851546	126.378853228512	41.4673055355995	45.8173993892544	36.3493338720851
RT36_HUMAN	0	0	1	1	1	0	0	0	0	0	0	1	0	0	39.8604250393421	40.7226286080373	20.2746983996566	0	0	0	0	0	0	36.3493338720851
RTCA_HUMAN	2	3	1	2	5	2	1	3	2	3	1	0	61.0296426518951	107.414878854252	39.8604250393421	81.4452572160745	101.373491998283	60.7738303743347	41.6007345091598	128.371152555464	84.2525688190082	124.401916606799	45.8173993892544	0
RTCB_HUMAN	15	14	18	13	35	21	19	13	16	18	9	16	457.722319889213	501.269434653178	717.487650708159	529.394171904484	709.614443987981	638.125218930514	790.413955674037	556.274994407009	674.020550552066	746.411499640791	412.35659450329	581.589341953362
RTF2_HUMAN	1	1	1	0	2	1	0	0	1	0	1	1	30.5148213259476	35.8049596180841	39.8604250393421	0	40.5493967993132	30.3869151871674	0	0	42.1262844095041	0	45.8173993892544	36.3493338720851
RTN3_HUMAN	4	3	1	5	4	4	1	2	5	4	2	1	122.05928530379	107.414878854252	39.8604250393421	203.613143040186	81.0987935986265	121.547660748669	41.6007345091598	85.5807683703091	210.631422047521	165.869222142398	91.6347987785089	36.3493338720851
RTN4_HUMAN	20	17	12	18	31	14	11	11	17	18	12	15	610.296426518951	608.68431350743	478.325100472106	733.00731494467	628.515650389355	425.416812620343	457.608079600758	470.6942260367	716.14683496157	746.411499640791	549.808792671053	545.240008081277
RU17_HUMAN	5	3	5	3	4	4	4	0	2	5	7	4	152.574106629738	107.414878854252	199.302125196711	122.167885824112	81.0987935986265	121.547660748669	166.402938036639	0	84.2525688190082	207.336527677998	320.721795724781	145.397335488341
RU1C_HUMAN	1	0	0	0	0	0	0	0	0	0	1	1	30.5148213259476	0	0	0	0	0	0	0	0	0	45.8173993892544	36.3493338720851
RU2A_HUMAN	3	2	1	3	6	0	1	3	1	1	0	1	91.5444639778427	71.6099192361683	39.8604250393421	122.167885824112	121.64819039794	0	41.6007345091598	128.371152555464	42.1262844095041	41.4673055355995	0	36.3493338720851
RU2B_HUMAN	2	2	0	2	4	2	2	0	2	0	1	2	61.0296426518951	71.6099192361683	0	81.4452572160745	81.0987935986265	60.7738303743347	83.2014690183197	0	84.2525688190082	0	45.8173993892544	72.6986677441703
RUFY1_HUMAN	3	3	0	0	2	5	3	0	1	0	0	2	91.5444639778427	107.414878854252	0	0	40.5493967993132	151.934575935837	124.80220352748	0	42.1262844095041	0	0	72.6986677441703
RUNX1_HUMAN	1	1	0	0	2	1	0	0	1	0	0	0	30.5148213259476	35.8049596180841	0	0	40.5493967993132	30.3869151871674	0	0	42.1262844095041	0	0	0
RUS1_HUMAN	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	40.7226286080373	0	30.3869151871674	0	0	0	41.4673055355995	0	0
RUVB1_HUMAN	15	8	15	5	26	17	11	6	5	9	7	6	457.722319889213	286.439676944673	597.906375590132	203.613143040186	527.142158391072	516.577558181845	457.608079600758	256.742305110927	210.631422047521	373.205749820396	320.721795724781	218.096003232511
RUVB2_HUMAN	7	5	3	5	17	4	6	10	6	1	4	7	213.603749281633	179.024798090421	119.581275118026	203.613143040186	344.669872794162	121.547660748669	249.604407054959	427.903841851546	252.757706457025	41.4673055355995	183.269597557018	254.445337104596
RUXE_HUMAN	1	1	1	1	1	1	2	1	0	1	2	2	30.5148213259476	35.8049596180841	39.8604250393421	40.7226286080373	20.2746983996566	30.3869151871674	83.2014690183197	42.7903841851546	0	41.4673055355995	91.6347987785089	72.6986677441703
RUXF_HUMAN	0	0	1	0	0	0	1	0	0	0	0	0	0	0	39.8604250393421	0	0	0	41.6007345091598	0	0	0	0	0
RUXGL_HUMAN	1	0	0	0	0	0	0	0	0	0	0	1	30.5148213259476	0	0	0	0	0	0	0	0	0	0	36.3493338720851
RWDD1_HUMAN	1	0	0	0	0	2	0	0	0	0	0	1	30.5148213259476	0	0	0	0	60.7738303743347	0	0	0	0	0	36.3493338720851
RWDD4_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
S10A6_HUMAN	4	5	5	3	2	2	4	3	2	3	3	2	122.05928530379	179.024798090421	199.302125196711	122.167885824112	40.5493967993132	60.7738303743347	166.402938036639	128.371152555464	84.2525688190082	124.401916606799	137.452198167763	72.6986677441703
S10A8_HUMAN	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	41.6007345091598	0	0	0	0	36.3493338720851
S10AA_HUMAN	6	10	4	5	10	10	6	3	6	2	7	9	183.088927955685	358.049596180841	159.441700157369	203.613143040186	202.746983996566	303.869151871674	249.604407054959	128.371152555464	252.757706457025	82.934611071199	320.721795724781	327.144004848766
S10AB_HUMAN	6	5	5	7	14	10	8	8	6	5	8	7	183.088927955685	179.024798090421	199.302125196711	285.058400256261	283.845777595193	303.869151871674	332.805876073279	342.323073481237	252.757706457025	207.336527677998	366.539195114036	254.445337104596
S10AD_HUMAN	2	2	1	0	1	1	0	1	1	0	2	2	61.0296426518951	71.6099192361683	39.8604250393421	0	20.2746983996566	30.3869151871674	0	42.7903841851546	42.1262844095041	0	91.6347987785089	72.6986677441703
S12A2_HUMAN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30.3869151871674	0	0	0	0	0	0
S12A4_HUMAN	0	1	2	0	1	0	2	0	1	0	0	0	0	35.8049596180841	79.7208500786843	0	20.2746983996566	0	83.2014690183197	0	42.1262844095041	0	0	0
S12A6_HUMAN	1	0	0	2	0	1	0	0	0	2	0	0	30.5148213259476	0	0	81.4452572160745	0	30.3869151871674	0	0	0	82.934611071199	0	0
S12A9_HUMAN	0	1	0	2	0	0	0	0	0	0	0	0	0	35.8049596180841	0	81.4452572160745	0	0	0	0	0	0	0	0
S17A5_HUMAN	3	3	1	1	1	1	1	1	2	1	0	1	91.5444639778427	107.414878854252	39.8604250393421	40.7226286080373	20.2746983996566	30.3869151871674	41.6007345091598	42.7903841851546	84.2525688190082	41.4673055355995	0	36.3493338720851
S23IP_HUMAN	1	8	6	4	2	5	2	3	2	1	2	2	30.5148213259476	286.439676944673	239.162550236053	162.890514432149	40.5493967993132	151.934575935837	83.2014690183197	128.371152555464	84.2525688190082	41.4673055355995	91.6347987785089	72.6986677441703
S26A2_HUMAN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20.2746983996566	0	0	0	0	0	0	0
S26A4_HUMAN	1	1	1	1	0	1	1	1	1	1	0	0	30.5148213259476	35.8049596180841	39.8604250393421	40.7226286080373	0	30.3869151871674	41.6007345091598	42.7903841851546	42.1262844095041	41.4673055355995	0	0
S27A1_HUMAN	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	30.3869151871674	83.2014690183197	42.7903841851546	0	0	0	0
S27A3_HUMAN	0	1	0	0	0	0	0	0	0	0	0	0	0	35.8049596180841	0	0	0	0	0	0	0	0	0	0
S27A4_HUMAN	0	2	0	0	0	0	0	0	0	0	0	0	0	71.6099192361683	0	0	0	0	0	0	0	0	0	0
S29A1_HUMAN	2	2	2	2	3	2	2	3	1	2	2	2	61.0296426518951	71.6099192361683	79.7208500786843	81.4452572160745	60.8240951989698	60.7738303743347	83.2014690183197	128.371152555464	42.1262844095041	82.934611071199	91.6347987785089	72.6986677441703
S35E1_HUMAN	1	1	1	1	0	2	0	0	2	2	0	1	30.5148213259476	35.8049596180841	39.8604250393421	40.7226286080373	0	60.7738303743347	0	0	84.2525688190082	82.934611071199	0	36.3493338720851
S35F6_HUMAN	1	1	0	1	0	1	0	0	0	0	0	0	30.5148213259476	35.8049596180841	0	40.7226286080373	0	30.3869151871674	0	0	0	0	0	0
S38AA_HUMAN	0	1	0	0	0	1	0	0	0	0	0	0	0	35.8049596180841	0	0	0	30.3869151871674	0	0	0	0	0	0
S39A7_HUMAN	1	0	1	1	1	1	1	1	1	2	0	1	30.5148213259476	0	39.8604250393421	40.7226286080373	20.2746983996566	30.3869151871674	41.6007345091598	42.7903841851546	42.1262844095041	82.934611071199	0	36.3493338720851
S39A9_HUMAN	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40.7226286080373	0	0	0	0	0	0	0	0
S39AA_HUMAN	1	0	0	0	0	1	0	0	0	0	0	0	30.5148213259476	0	0	0	0	30.3869151871674	0	0	0	0	0	0
S39AE_HUMAN	1	1	0	0	3	1	0	1	0	0	0	0	30.5148213259476	35.8049596180841	0	0	60.8240951989698	30.3869151871674	0	42.7903841851546	0	0	0	0
S46A3_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
S4A7_HUMAN	1	0	1	0	1	1	2	0	0	0	0	0	30.5148213259476	0	39.8604250393421	0	20.2746983996566	30.3869151871674	83.2014690183197	0	0	0	0	0
S61A1_HUMAN	1	4	2	1	8	4	3	3	5	6	4	2	30.5148213259476	143.219838472337	79.7208500786843	40.7226286080373	162.197587197253	121.547660748669	124.80220352748	128.371152555464	210.631422047521	248.803833213597	183.269597557018	72.6986677441703
SAC1_HUMAN	1	1	2	2	1	2	2	2	2	2	0	2	30.5148213259476	35.8049596180841	79.7208500786843	81.4452572160745	20.2746983996566	60.7738303743347	83.2014690183197	85.5807683703091	84.2525688190082	82.934611071199	0	72.6986677441703
SACS_HUMAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42.1262844095041	0	0	0
SAE1_HUMAN	2	1	2	0	2	2	1	1	0	0	0	2	61.0296426518951	35.8049596180841	79.7208500786843	0	40.5493967993132	60.7738303743347	41.6007345091598	42.7903841851546	0	0	0	72.6986677441703
SAE2_HUMAN	3	3	4	1	7	5	4	3	2	3	1	3	91.5444639778427	107.414878854252	159.441700157369	40.7226286080373	141.922888797596	151.934575935837	166.402938036639	128.371152555464	84.2525688190082	124.401916606799	45.8173993892544	109.048001616255
SAFB1_HUMAN	2	1	0	0	3	3	1	2	1	0	2	2	61.0296426518951	35.8049596180841	0	0	60.8240951989698	91.1607455615021	41.6007345091598	85.5807683703091	42.1262844095041	0	91.6347987785089	72.6986677441703
SAFB2_HUMAN	0	0	0	2	0	2	0	0	2	1	1	2	0	0	0	81.4452572160745	0	60.7738303743347	0	0	84.2525688190082	41.4673055355995	45.8173993892544	72.6986677441703
SAHH_HUMAN	10	10	11	10	15	9	9	10	7	10	5	7	305.148213259476	358.049596180841	438.464675432764	407.226286080373	304.120475994849	273.482236684506	374.406610582439	427.903841851546	294.883990866529	414.673055355995	229.086996946272	254.445337104596
SAHH2_HUMAN	0	1	2	0	0	3	0	0	0	0	0	0	0	35.8049596180841	79.7208500786843	0	0	91.1607455615021	0	0	0	0	0	0
SAHH3_HUMAN	2	3	0	1	2	0	1	0	0	2	0	3	61.0296426518951	107.414878854252	0	40.7226286080373	40.5493967993132	0	41.6007345091598	0	0	82.934611071199	0	109.048001616255
SAM50_HUMAN	9	8	8	6	10	6	4	6	4	8	3	3	274.633391933528	286.439676944673	318.883400314737	244.335771648223	202.746983996566	182.321491123004	166.402938036639	256.742305110927	168.505137638016	331.738444284796	137.452198167763	109.048001616255
SAMD1_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
SAMD9_HUMAN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	42.1262844095041	0	0	0
SAMH1_HUMAN	1	1	0	2	1	0	0	0	0	1	0	1	30.5148213259476	35.8049596180841	0	81.4452572160745	20.2746983996566	0	0	0	0	41.4673055355995	0	36.3493338720851
SAP_HUMAN	24	14	13	11	31	16	15	21	13	10	20	19	732.355711822741	501.269434653178	518.185525511448	447.94891468841	628.515650389355	486.190642994678	624.011017637398	898.598067888246	547.641697323554	414.673055355995	916.347987785089	690.637343569618
SAP18_HUMAN	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	30.3869151871674	0	0	42.1262844095041	0	0	0
SAP3_HUMAN	3	3	2	1	1	1	3	3	2	1	2	5	91.5444639778427	107.414878854252	79.7208500786843	40.7226286080373	20.2746983996566	30.3869151871674	124.80220352748	128.371152555464	84.2525688190082	41.4673055355995	91.6347987785089	181.746669360426
SAP30_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
SAR1A_HUMAN	6	7	7	3	4	5	4	3	2	4	2	2	183.088927955685	250.634717326589	279.022975275395	122.167885824112	81.0987935986265	151.934575935837	166.402938036639	128.371152555464	84.2525688190082	165.869222142398	91.6347987785089	72.6986677441703
SAR1B_HUMAN	0	2	0	0	0	0	0	0	0	0	0	0	0	71.6099192361683	0	0	0	0	0	0	0	0	0	0
SARM1_HUMAN	0	1	0	0	1	1	1	0	1	0	0	0	0	35.8049596180841	0	0	20.2746983996566	30.3869151871674	41.6007345091598	0	42.1262844095041	0	0	0
SARNP_HUMAN	2	2	2	3	4	4	2	3	2	1	2	4	61.0296426518951	71.6099192361683	79.7208500786843	122.167885824112	81.0987935986265	121.547660748669	83.2014690183197	128.371152555464	84.2525688190082	41.4673055355995	91.6347987785089	145.397335488341
SART3_HUMAN	4	2	1	3	4	4	1	1	2	4	0	1	122.05928530379	71.6099192361683	39.8604250393421	122.167885824112	81.0987935986265	121.547660748669	41.6007345091598	42.7903841851546	84.2525688190082	165.869222142398	0	36.3493338720851
SATT_HUMAN	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	40.5493967993132	30.3869151871674	0	0	42.1262844095041	0	0	36.3493338720851
SBDS_HUMAN	10	2	5	4	6	5	4	5	6	4	4	8	305.148213259476	71.6099192361683	199.302125196711	162.890514432149	121.64819039794	151.934575935837	166.402938036639	213.951920925773	252.757706457025	165.869222142398	183.269597557018	290.794670976681
SBP1_HUMAN	6	3	5	2	17	11	4	8	4	4	5	5	183.088927955685	107.414878854252	199.302125196711	81.4452572160745	344.669872794162	334.256067058841	166.402938036639	342.323073481237	168.505137638016	165.869222142398	229.086996946272	181.746669360426
SBSN_HUMAN	1	0	0	0	0	0	0	0	0	0	0	0	30.5148213259476	0	0	0	0	0	0	0	0	0	0	0
SC11A_HUMAN	3	2	2	3	5	3	2	2	4	3	2	3	91.5444639778427	71.6099192361683	79.7208500786843	122.167885824112	101.373491998283	91.1607455615021	83.2014690183197	85.5807683703091	168.505137638016	124.401916606799	91.6347987785089	109.048001616255
SC11C_HUMAN	1	1	0	0	1	1	0	0	0	0	0	0	30.5148213259476	35.8049596180841	0	0	20.2746983996566	30.3869151871674	0	0	0	0	0	0
SC22B_HUMAN	11	10	9	8	16	7	10	6	7	8	6	6	335.663034585423	358.049596180841	358.743825354079	325.781028864298	324.395174394506	212.708406310171	416.007345091598	256.742305110927	294.883990866529	331.738444284796	274.904396335527	218.096003232511
SC23A_HUMAN	9	9	12	13	21	12	9	10	6	15	4	8	274.633391933528	322.244636562757	478.325100472106	529.394171904484	425.768666392789	364.642982246008	374.406610582439	427.903841851546	252.757706457025	622.009583033993	183.269597557018	290.794670976681
SC24A_HUMAN	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	30.3869151871674	0	0	0	41.4673055355995	0	36.3493338720851
SC24B_HUMAN	0	3	2	2	0	2	0	1	1	3	0	1	0	107.414878854252	79.7208500786843	81.4452572160745	0	60.7738303743347	0	42.7903841851546	42.1262844095041	124.401916606799	0	36.3493338720851
SC24C_HUMAN	0	0	1	1	2	2	1	0	0	0	0	0	0	0	39.8604250393421	40.7226286080373	40.5493967993132	60.7738303743347	41.6007345091598	0	0	0	0	0
SC24D_HUMAN	0	2	3	2	3	5	4	0	3	6	1	0	0	71.6099192361683	119.581275118026	81.4452572160745	60.8240951989698	151.934575935837	166.402938036639	0	126.378853228512	248.803833213597	45.8173993892544	0
SC31A_HUMAN	4	12	7	12	18	12	8	12	16	15	6	12	122.05928530379	429.65951541701	279.022975275395	488.671543296447	364.944571193819	364.642982246008	332.805876073279	513.484610221855	674.020550552066	622.009583033993	274.904396335527	436.192006465022
SC61B_HUMAN	1	1	0	1	2	1	1	0	0	1	1	1	30.5148213259476	35.8049596180841	0	40.7226286080373	40.5493967993132	30.3869151871674	41.6007345091598	0	0	41.4673055355995	45.8173993892544	36.3493338720851
SC65_HUMAN	6	5	5	4	10	9	5	5	5	3	4	3	183.088927955685	179.024798090421	199.302125196711	162.890514432149	202.746983996566	273.482236684506	208.003672545799	213.951920925773	210.631422047521	124.401916606799	183.269597557018	109.048001616255
SCAM1_HUMAN	1	0	1	2	1	1	1	1	0	1	0	0	30.5148213259476	0	39.8604250393421	81.4452572160745	20.2746983996566	30.3869151871674	41.6007345091598	42.7903841851546	0	41.4673055355995	0	0
SCAM2_HUMAN	1	2	1	3	3	2	1	3	1	3	0	2	30.5148213259476	71.6099192361683	39.8604250393421	122.167885824112	60.8240951989698	60.7738303743347	41.6007345091598	128.371152555464	42.1262844095041	124.401916606799	0	72.6986677441703
SCAM3_HUMAN	4	2	1	2	6	4	2	1	3	3	1	2	122.05928530379	71.6099192361683	39.8604250393421	81.4452572160745	121.64819039794	121.547660748669	83.2014690183197	42.7903841851546	126.378853228512	124.401916606799	45.8173993892544	72.6986677441703
SCAM4_HUMAN	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41.4673055355995	0	0
SCFD1_HUMAN	4	9	9	6	12	10	9	9	6	8	4	2	122.05928530379	322.244636562757	358.743825354079	244.335771648223	243.296380795879	303.869151871674	374.406610582439	385.113457666391	252.757706457025	331.738444284796	183.269597557018	72.6986677441703
SCLY_HUMAN	0	0	1	0	0	0	1	0	0	0	1	0	0	0	39.8604250393421	0	0	0	41.6007345091598	0	0	0	45.8173993892544	0
SCMC1_HUMAN	9	4	7	6	13	8	3	5	5	4	4	4	274.633391933528	143.219838472337	279.022975275395	244.335771648223	263.571079195536	243.095321497339	124.80220352748	213.951920925773	210.631422047521	165.869222142398	183.269597557018	145.397335488341
SCO1_HUMAN	0	0	2	1	3	0	1	1	0	0	0	0	0	0	79.7208500786843	40.7226286080373	60.8240951989698	0	41.6007345091598	42.7903841851546	0	0	0	0
SCOT1_HUMAN	11	11	6	7	15	5	7	9	7	6	7	9	335.663034585423	393.854555798925	239.162550236053	285.058400256261	304.120475994849	151.934575935837	291.205141564119	385.113457666391	294.883990866529	248.803833213597	320.721795724781	327.144004848766
SCPDL_HUMAN	7	5	4	6	10	6	4	6	4	3	2	1	213.603749281633	179.024798090421	159.441700157369	244.335771648223	202.746983996566	182.321491123004	166.402938036639	256.742305110927	168.505137638016	124.401916606799	91.6347987785089	36.3493338720851
SCRB2_HUMAN	23	17	21	16	28	18	11	17	13	15	12	14	701.840890496794	608.68431350743	837.068925826185	651.562057728596	567.691555190385	546.964473369012	457.608079600758	727.436531147628	547.641697323554	622.009583033993	549.808792671053	508.890674209192
SCRN1_HUMAN	7	3	4	7	2	5	4	2	2	5	3	1	213.603749281633	107.414878854252	159.441700157369	285.058400256261	40.5493967993132	151.934575935837	166.402938036639	85.5807683703091	84.2525688190082	207.336527677998	137.452198167763	36.3493338720851
SCRN2_HUMAN	1	1	0	1	2	1	1	0	1	0	0	1	30.5148213259476	35.8049596180841	0	40.7226286080373	40.5493967993132	30.3869151871674	41.6007345091598	0	42.1262844095041	0	0	36.3493338720851
SCYL2_HUMAN	1	0	2	1	1	2	4	3	0	0	0	1	30.5148213259476	0	79.7208500786843	40.7226286080373	20.2746983996566	60.7738303743347	166.402938036639	128.371152555464	0	0	0	36.3493338720851
SDC4_HUMAN	1	0	0	0	1	1	0	0	0	0	0	1	30.5148213259476	0	0	0	20.2746983996566	30.3869151871674	0	0	0	0	0	36.3493338720851
SDCB1_HUMAN	11	4	2	2	15	7	1	3	6	3	4	9	335.663034585423	143.219838472337	79.7208500786843	81.4452572160745	304.120475994849	212.708406310171	41.6007345091598	128.371152555464	252.757706457025	124.401916606799	183.269597557018	327.144004848766
SDF1_HUMAN	1	0	1	0	1	1	0	0	0	0	1	0	30.5148213259476	0	39.8604250393421	0	20.2746983996566	30.3869151871674	0	0	0	0	45.8173993892544	0
SDF2_HUMAN	3	2	2	0	4	2	1	1	0	1	1	4	91.5444639778427	71.6099192361683	79.7208500786843	0	81.0987935986265	60.7738303743347	41.6007345091598	42.7903841851546	0	41.4673055355995	45.8173993892544	145.397335488341
SDF2L_HUMAN	2	1	2	2	5	1	0	0	0	1	2	3	61.0296426518951	35.8049596180841	79.7208500786843	81.4452572160745	101.373491998283	30.3869151871674	0	0	0	41.4673055355995	91.6347987785089	109.048001616255
SDHA_HUMAN	5	8	5	8	16	9	6	8	6	7	4	7	152.574106629738	286.439676944673	199.302125196711	325.781028864298	324.395174394506	273.482236684506	249.604407054959	342.323073481237	252.757706457025	290.271138749197	183.269597557018	254.445337104596
SDHB_HUMAN	5	3	4	5	8	6	3	3	4	3	2	4	152.574106629738	107.414878854252	159.441700157369	203.613143040186	162.197587197253	182.321491123004	124.80220352748	128.371152555464	168.505137638016	124.401916606799	91.6347987785089	145.397335488341
SDPR_HUMAN	17	9	12	10	29	12	7	6	11	6	12	13	518.751962541108	322.244636562757	478.325100472106	407.226286080373	587.966253590042	364.642982246008	291.205141564119	256.742305110927	463.389128504545	248.803833213597	549.808792671053	472.541340337107
